Id,Sales
217,7141.59033203125
218,5149.42724609375
219,5065.1787109375
220,7499.3193359375
221,5881.673828125
222,5449.8720703125
223,7143.66845703125
224,6223.12939453125
225,5787.9091796875
226,7116.45166015625
227,7142.10791015625
228,8248.6044921875
229,7015.287109375
230,7863.6162109375
231,5852.6123046875
232,3584.94482421875
233,5938.83642578125
234,6667.4794921875
235,5927.84619140625
236,4398.06298828125
237,8411.609375
238,7126.77001953125
239,9466.142578125
240,6906.37109375
241,5612.880859375
242,5200.228515625
243,4615.31982421875
244,9422.70703125
245,5065.52197265625
246,7492.27001953125
247,15044.16015625
248,7125.52587890625
249,7836.04833984375
250,5450.9482421875
251,4501.1728515625
252,6832.5029296875
253,3997.720703125
254,5750.64306640625
255,10785.4912109375
256,5176.4833984375
257,16001.939453125
258,13695.970703125
259,4776.5517578125
260,6671.9072265625
261,5943.22265625
262,6749.00732421875
263,5706.17724609375
264,10590.4892578125
265,8024.72265625
266,10093.7275390625
267,4544.3662109375
268,7394.08056640625
269,5182.5556640625
270,7827.18212890625
271,6721.81982421875
272,6194.54931640625
273,6452.205078125
274,6171.64892578125
275,8018.27294921875
276,9662.8046875
277,5781.0068359375
278,9963.2548828125
279,6145.11572265625
280,9781.998046875
281,5748.685546875
282,5250.15380859375
283,5454.67236328125
284,10228.6787109375
285,6226.1455078125
286,7667.53955078125
287,6445.2236328125
288,8636.4677734375
289,4404.208984375
290,8498.015625
291,6954.58056640625
292,4102.58935546875
293,13693.841796875
294,17536.83203125
295,6938.89697265625
296,6745.39697265625
297,9237.2373046875
298,10620.541015625
299,11375.4326171875
300,5360.5146484375
301,7552.21435546875
302,5691.00146484375
303,8020.64404296875
304,3943.971923828125
305,6108.55615234375
306,5558.8173828125
307,5601.45654296875
308,7367.85693359375
309,5259.84326171875
310,4944.10791015625
311,7017.12060546875
312,4072.52685546875
313,4648.56787109375
314,6347.51806640625
315,6362.56884765625
316,8880.919921875
317,7917.48681640625
318,7286.4814453125
319,6199.46142578125
320,6183.64599609375
321,11729.3642578125
322,7537.03076171875
323,5339.09765625
324,4767.41162109375
325,7698.69873046875
326,4506.55126953125
327,6776.53125
328,3453.846923828125
329,5321.92724609375
330,8115.81201171875
331,6261.74853515625
332,5178.54296875
333,8802.4765625
334,9291.189453125
335,12181.6865234375
336,6128.8955078125
337,8926.2763671875
338,3050.498046875
339,4895.21484375
340,6471.72509765625
341,4372.75439453125
342,8219.8203125
343,4989.90380859375
344,4976.1337890625
345,8626.15234375
346,10525.197265625
347,8701.2734375
348,5456.81640625
349,5125.8017578125
350,8054.62060546875
351,6722.7685546875
352,6211.66015625
353,5100.75146484375
354,6696.45947265625
355,9921.208984375
356,4265.9150390625
357,6325.13818359375
358,7724.41259765625
359,8128.01318359375
360,13075.0
361,4961.3134765625
362,13611.3671875
363,6442.568359375
364,4989.87060546875
365,3770.86865234375
366,5999.21533203125
367,6126.58642578125
368,5508.484375
369,7093.8505859375
370,4929.68359375
371,4724.044921875
372,7187.51904296875
373,3489.16845703125
374,7607.775390625
375,6862.99853515625
376,7530.62109375
377,8649.41015625
378,5581.8876953125
379,8677.048828125
380,6117.587890625
381,5251.5361328125
382,5792.17822265625
383,4978.04736328125
384,10260.2578125
385,6427.8740234375
386,4595.09130859375
387,7187.4365234375
388,8482.59765625
389,7180.2080078125
390,6058.0810546875
391,8152.0888671875
392,5441.6181640625
393,5862.3896484375
394,5908.02197265625
395,8309.69921875
396,6295.0146484375
397,6131.82470703125
398,6023.33154296875
399,5047.3916015625
400,3828.677734375
401,5729.8916015625
402,8499.1826171875
403,8395.755859375
404,9812.2451171875
405,10741.7275390625
406,8176.6416015625
407,6080.681640625
408,5129.2548828125
409,10405.927734375
410,10275.1923828125
411,7718.05712890625
412,8531.1005859375
413,7774.1630859375
414,5738.599609375
415,3870.921142578125
416,10668.337890625
417,6631.25244140625
418,6018.83447265625
419,5926.47802734375
420,3186.4228515625
421,11840.8994140625
422,5997.052734375
423,5388.2431640625
424,4898.125
425,5642.94775390625
426,6419.7431640625
427,8173.84228515625
428,6681.27490234375
429,5223.25537109375
430,5413.744140625
431,4169.7919921875
432,3357.671630859375
433,6913.32470703125
434,16603.58203125
435,4634.45751953125
436,5672.66162109375
437,6596.021484375
438,5706.21533203125
439,5300.20458984375
440,4965.12451171875
441,3852.23046875
442,7154.892578125
443,6924.298828125
444,4118.06494140625
445,8558.0927734375
446,5592.9306640625
447,4771.06005859375
448,8849.2294921875
449,7553.482421875
450,9272.201171875
451,5299.52685546875
452,6582.91064453125
453,4820.06005859375
454,5077.00048828125
455,14636.3740234375
456,9940.607421875
457,6522.541015625
458,5548.59375
459,4755.01318359375
460,5938.5986328125
461,5191.24365234375
462,10736.5966796875
463,4962.6767578125
464,5539.59326171875
465,7277.23681640625
466,4628.16650390625
467,6194.92138671875
468,7441.82421875
469,6951.89453125
470,6980.4521484375
471,4055.063232421875
472,5325.20263671875
473,6779.8740234375
474,8723.9931640625
475,8366.849609375
476,6705.1708984375
477,4495.0498046875
478,7564.58544921875
479,6033.71044921875
480,5104.6845703125
481,7160.51123046875
482,7003.5537109375
483,6598.38720703125
484,6261.8681640625
485,5937.48291015625
486,6266.40869140625
487,5592.7275390625
488,7029.5673828125
489,6191.837890625
490,6194.75
491,8664.255859375
492,5793.123046875
493,4426.138671875
494,10797.9453125
495,5816.6494140625
496,3185.921142578125
497,7798.0908203125
498,9525.2197265625
499,9776.634765625
500,4825.47021484375
501,5903.30712890625
502,5852.4560546875
503,7509.96337890625
504,5550.8486328125
505,8520.0986328125
506,3241.929443359375
507,5492.76513671875
508,5988.05029296875
509,5354.2392578125
510,5200.06005859375
511,6955.8544921875
512,7839.853515625
513,5657.2021484375
514,8125.18408203125
515,7006.33984375
516,8652.240234375
517,4875.69873046875
518,6233.2998046875
519,6690.50927734375
520,7718.32958984375
521,7619.09619140625
522,5229.66650390625
523,8810.388671875
524,6997.1572265625
525,7308.27392578125
526,4385.6455078125
527,4296.5849609375
528,7935.9267578125
529,6289.6787109375
530,8422.994140625
531,6729.49853515625
532,6120.01025390625
533,8019.63427734375
534,6715.97509765625
535,6841.41748046875
536,8111.50927734375
537,6339.59765625
538,8931.650390625
539,10532.2265625
540,7324.4150390625
541,4976.19091796875
542,5610.08154296875
543,4034.825439453125
544,3234.882568359375
545,8250.673828125
546,5663.35205078125
547,8208.6484375
548,4678.44775390625
549,6158.4765625
550,5430.38720703125
551,9377.51171875
552,5136.603515625
553,5033.650390625
554,5518.1083984375
555,7487.44091796875
556,5197.6796875
557,6942.25341796875
558,7718.9921875
559,7742.91259765625
560,7796.6552734375
561,7012.2900390625
562,5952.58349609375
563,4697.05810546875
564,5013.7685546875
565,10513.3486328125
566,9204.86328125
567,6687.95703125
568,14504.38671875
569,6057.60693359375
570,5180.4453125
571,6011.25
572,8340.0234375
573,10080.056640625
574,6740.98486328125
575,7818.87744140625
576,7604.77880859375
577,8664.4541015625
578,6804.42724609375
579,5854.81201171875
580,4559.650390625
581,5055.259765625
582,3965.649169921875
583,5329.32861328125
584,8244.0107421875
585,15352.974609375
586,6742.16796875
587,4938.5458984375
588,7096.767578125
589,4644.99951171875
590,6108.40478515625
591,4551.6025390625
592,9189.380859375
593,6216.78173828125
594,5813.6708984375
595,13218.5283203125
596,11363.634765625
597,5580.7109375
598,6680.37646484375
599,3936.3271484375
600,5887.68505859375
601,5344.14208984375
602,8518.0107421875
603,4800.3076171875
604,4329.7626953125
605,5889.40966796875
606,5082.548828125
607,6870.2685546875
608,6989.16650390625
609,3481.594482421875
610,6907.78125
611,8130.19970703125
612,7560.70458984375
613,5021.68017578125
614,4205.98876953125
615,8256.2392578125
616,4491.2998046875
617,8587.462890625
618,4520.095703125
619,5184.70654296875
620,6640.892578125
621,5870.37451171875
622,4583.44677734375
623,6018.9208984375
624,6504.3193359375
625,8962.857421875
626,9120.2783203125
627,5563.9736328125
628,3901.843505859375
629,5593.70947265625
630,5989.07275390625
631,4766.77490234375
632,6096.09423828125
633,6165.1064453125
634,10872.0302734375
635,7381.52392578125
636,6389.47998046875
637,7632.79248046875
638,4875.99609375
639,8665.08203125
640,6443.5888671875
641,13099.1767578125
642,5971.37841796875
643,5193.298828125
644,5246.53955078125
645,4155.41015625
646,6681.3896484375
647,17830.587890625
648,4256.40771484375
649,4637.55322265625
650,9816.69140625
651,5878.65625
652,7493.37060546875
653,7703.06884765625
654,6079.50439453125
655,5125.9189453125
656,4713.970703125
657,9225.1748046875
658,5778.09619140625
659,7425.12744140625
660,7278.24365234375
661,4650.27099609375
662,6746.61962890625
663,6039.57763671875
664,3820.7060546875
665,8543.0458984375
666,8298.80859375
667,4541.55810546875
668,7498.40380859375
669,6806.09521484375
670,4665.328125
671,9005.1015625
672,6202.37109375
673,7883.5771484375
674,4841.48681640625
675,4791.75732421875
676,6137.0322265625
677,4409.55615234375
678,7547.24560546875
679,4189.97509765625
680,6058.67626953125
681,4670.2880859375
682,5901.5673828125
683,6036.45068359375
684,6855.48095703125
685,6431.142578125
686,8226.4716796875
687,5839.95361328125
688,6691.5810546875
689,6454.14990234375
690,8244.8994140625
691,9377.064453125
692,6830.89990234375
693,3867.890625
694,5797.19140625
695,7373.44580078125
696,4077.27294921875
697,10782.29296875
698,5638.541015625
699,6351.109375
700,10489.6611328125
701,6811.77783203125
702,4357.24462890625
703,10333.521484375
704,9044.7314453125
705,5221.06396484375
706,8680.7412109375
707,10101.8369140625
708,6000.28564453125
709,5002.103515625
710,6571.6494140625
711,5253.07421875
712,5925.28515625
713,6872.5751953125
714,4629.14697265625
715,6043.31201171875
716,7223.80029296875
717,6612.361328125
718,7531.849609375
719,5973.14453125
720,6721.076171875
721,4691.90869140625
722,7422.0048828125
723,6678.9111328125
724,6348.57763671875
725,6397.419921875
726,7091.84130859375
727,9223.423828125
728,5463.42529296875
729,5136.82421875
730,6438.8701171875
731,6875.8994140625
732,6198.97021484375
733,4410.05224609375
734,4180.8681640625
735,7354.025390625
736,7416.98046875
737,5227.10302734375
738,7711.83154296875
739,5763.025390625
740,6222.51220703125
741,5279.13427734375
742,3313.114013671875
743,6729.447265625
744,5896.37939453125
745,6297.96337890625
746,8465.3095703125
747,8082.36376953125
748,4545.640625
749,8372.4296875
750,3870.740234375
751,3200.35400390625
752,7780.82421875
753,11557.6826171875
754,7707.91943359375
755,6850.66357421875
756,4654.0693359375
757,6298.09521484375
758,8639.3427734375
759,6122.841796875
760,8521.28515625
761,4975.95849609375
762,4463.1806640625
763,5132.16162109375
764,5585.72265625
765,5255.97607421875
766,5164.97705078125
767,4880.86376953125
768,4169.04443359375
769,6511.93603515625
770,6385.873046875
771,5524.0380859375
772,6043.646484375
773,7027.76416015625
774,5880.220703125
775,5984.8583984375
776,8920.8974609375
777,7333.23681640625
778,5694.24853515625
779,3733.547119140625
780,11114.0068359375
781,6407.1416015625
782,5546.28662109375
783,8419.2587890625
784,7835.6298828125
785,7209.79931640625
786,5633.36962890625
787,7313.2109375
788,9210.0361328125
789,12726.1435546875
790,5160.52001953125
791,4737.0224609375
792,5090.427734375
793,6734.53271484375
794,5740.02294921875
795,7246.58740234375
796,8935.296875
797,5768.11279296875
798,4146.54052734375
799,5802.49658203125
800,8471.310546875
801,4774.57470703125
802,7454.6259765625
803,3912.230712890625
804,6840.0341796875
805,7628.0546875
806,6965.1357421875
807,8639.2275390625
808,6136.34765625
809,4325.7294921875
810,6465.12939453125
811,7117.986328125
812,8839.2919921875
813,7284.1533203125
814,7823.49462890625
815,6264.5263671875
816,4579.11181640625
817,9051.5322265625
818,4561.42529296875
819,9249.8798828125
820,6335.8134765625
821,4080.08984375
822,6713.9384765625
823,6231.33251953125
824,7699.205078125
825,8657.16015625
826,4491.068359375
827,4526.84814453125
828,7612.87060546875
829,7990.208984375
830,9126.935546875
831,5099.9052734375
832,6206.513671875
833,6117.70458984375
834,6659.763671875
835,5704.24560546875
836,9364.0244140625
837,8271.27734375
838,10660.75
839,4128.47216796875
840,5904.28125
841,9666.123046875
842,8507.130859375
843,5094.95556640625
844,10144.6669921875
845,6100.47412109375
846,5453.330078125
847,5406.91650390625
848,5034.58203125
849,5212.8828125
850,6007.02001953125
851,4642.8203125
852,4855.46337890625
853,8584.875
854,6718.80712890625
855,21732.609375
856,6618.65234375
857,4085.90087890625
858,8185.01416015625
859,9565.130859375
860,7253.626953125
861,7396.2392578125
862,5945.55322265625
863,8537.9384765625
864,8759.62890625
865,6294.90625
866,5575.42236328125
867,6894.90576171875
868,8508.900390625
869,7409.26611328125
870,8121.279296875
871,5778.51513671875
872,4911.38818359375
873,5546.1435546875
874,10541.462890625
875,10811.4765625
876,10575.298828125
877,7905.00634765625
878,4172.64892578125
879,5903.599609375
880,4514.6318359375
881,7870.28662109375
882,11356.744140625
883,9999.2490234375
884,6225.46875
885,5533.1611328125
886,4273.00146484375
887,5822.79443359375
888,11406.6787109375
889,6451.66943359375
890,4968.009765625
891,5187.7783203125
892,8821.7490234375
893,3745.911865234375
894,7712.53076171875
895,4365.55712890625
896,6913.4169921875
897,6749.14892578125
898,5686.421875
899,7628.98583984375
900,7093.7900390625
901,5916.31689453125
902,7001.6904296875
903,7513.89697265625
904,10915.8349609375
905,5615.75634765625
906,8679.8466796875
907,7817.490234375
908,9031.232421875
909,6530.77099609375
910,9621.916015625
911,4920.8046875
912,4876.69384765625
913,6586.84228515625
914,5726.32958984375
915,9128.7294921875
916,7696.92919921875
917,5817.75341796875
918,7178.6806640625
919,6905.166015625
920,9423.5791015625
921,3886.47216796875
922,14984.603515625
923,5145.89697265625
924,6175.3583984375
925,8825.990234375
926,5020.4638671875
927,6513.99853515625
928,6228.69384765625
929,7419.94482421875
930,5729.86474609375
931,5915.88818359375
932,7505.82421875
933,7851.84228515625
934,8009.9794921875
935,5335.74267578125
936,7269.0166015625
937,11496.34765625
938,6737.66162109375
939,4744.57861328125
940,6243.15966796875
941,6095.82080078125
942,6245.6552734375
943,7586.00146484375
944,4004.342529296875
945,8540.072265625
946,6426.4580078125
947,7239.58203125
948,7845.044921875
949,4497.10400390625
950,5361.92626953125
951,5421.20068359375
952,8488.91015625
953,8172.291015625
954,5080.0185546875
955,4834.90625
956,7010.47119140625
957,5905.57080078125
958,6832.91357421875
959,7440.83056640625
960,6292.63134765625
961,7944.0830078125
962,5873.56689453125
963,4452.533203125
964,7162.67626953125
965,7649.5625
966,8328.107421875
967,8215.4462890625
968,7932.1357421875
969,5748.98681640625
970,8988.240234375
971,6408.388671875
972,7429.27880859375
973,8691.5859375
974,5892.4833984375
975,10899.1796875
976,7563.76318359375
977,7627.98193359375
978,5775.8369140625
979,7336.79052734375
980,8037.35400390625
981,6624.49462890625
982,3981.056396484375
983,5543.546875
984,8293.5390625
985,5446.97216796875
986,4635.09423828125
987,8640.974609375
988,6883.4130859375
989,5677.63623046875
990,6491.18017578125
991,5554.8369140625
992,7678.7734375
993,7380.9111328125
994,7119.8056640625
995,5584.45458984375
996,5229.7265625
997,6352.005859375
998,3831.330322265625
999,5926.41552734375
1000,5537.009765625
1001,8282.669921875
1002,7635.916015625
1003,6400.88671875
1004,12254.833984375
1005,6478.33935546875
1006,5274.83544921875
1007,11180.935546875
1008,7804.1025390625
1009,8573.6240234375
1010,7709.4560546875
1011,5178.65673828125
1012,6171.50146484375
1013,5694.84033203125
1014,8250.0205078125
1015,12322.71875
1016,5942.79736328125
1017,3382.329345703125
1018,5546.900390625
1019,9654.9375
1020,8697.2412109375
1021,6342.283203125
1022,7034.98681640625
1023,5081.685546875
1024,5493.93896484375
1025,3460.805908203125
1026,5187.6796875
1027,6272.22119140625
1028,7645.44140625
1029,7325.9521484375
1030,8805.650390625
1031,7800.27783203125
1032,9190.1962890625
1033,7997.1396484375
1034,5116.2568359375
1035,9408.9931640625
1036,11346.3828125
1037,5874.5029296875
1038,7674.6953125
1039,5293.34814453125
1040,6714.82861328125
1041,4030.82080078125
1042,7264.1162109375
1043,5889.3251953125
1044,9507.4296875
1045,7473.22119140625
1046,8182.2119140625
1047,7866.33154296875
1048,5521.0986328125
1049,9008.873046875
1050,19250.23828125
1051,10320.953125
1052,6058.2021484375
1053,2944.047607421875
1054,6286.0380859375
1055,8205.634765625
1056,5596.77294921875
1057,12426.3408203125
1058,18482.091796875
1059,4253.04736328125
1060,5726.029296875
1061,7789.28173828125
1062,5719.80615234375
1063,9660.970703125
1064,6788.77783203125
1065,7874.2138671875
1066,4882.2744140625
1067,6686.228515625
1068,5994.88525390625
1069,7731.591796875
1070,9706.125
1071,6172.1962890625
1072,5763.619140625
1073,7216.3974609375
1074,5615.84765625
1075,5400.16455078125
1076,7619.68505859375
1077,5807.95654296875
1078,5697.5517578125
1079,7791.23583984375
1080,6341.64794921875
1081,6395.58935546875
1082,6961.13720703125
1083,7530.2978515625
1084,8347.845703125
1085,7414.08740234375
1086,7827.61474609375
1087,5976.5693359375
1088,3767.3486328125
1089,6792.8974609375
1090,7030.2783203125
1091,6052.1552734375
1092,4465.87255859375
1093,9215.150390625
1094,7069.689453125
1095,10045.4482421875
1096,7291.64697265625
1097,5602.5576171875
1098,5201.56298828125
1099,4628.939453125
1100,9745.7626953125
1101,5136.7802734375
1102,7879.2470703125
1103,15557.12109375
1104,7347.51220703125
1105,6519.4560546875
1106,5012.22900390625
1107,4735.64892578125
1108,6702.54248046875
1109,4172.96728515625
1110,6140.5458984375
1111,10897.27734375
1112,5173.501953125
1113,16673.212890625
1114,14799.892578125
1115,4686.9521484375
1116,7002.73876953125
1117,6389.2177734375
1118,7007.55615234375
1119,6031.72509765625
1120,10690.501953125
1121,7585.8203125
1122,10463.2314453125
1123,4755.974609375
1124,7676.9794921875
1125,5041.69921875
1126,8005.65625
1127,6663.4423828125
1128,6264.50830078125
1129,6416.939453125
1130,6098.74072265625
1131,8487.6962890625
1132,9501.12109375
1133,6071.59423828125
1134,10889.578125
1135,6212.23486328125
1136,10239.6015625
1137,5724.64208984375
1138,5744.15771484375
1139,5846.85400390625
1140,11343.158203125
1141,6213.66943359375
1142,7231.56982421875
1143,6970.080078125
1144,9247.357421875
1145,4570.7109375
1146,8739.93359375
1147,7196.6767578125
1148,4194.822265625
1149,15583.1669921875
1150,17272.70703125
1151,7432.28369140625
1152,7066.884765625
1153,9589.7216796875
1154,10993.2861328125
1155,12135.7646484375
1156,5538.5048828125
1157,8030.189453125
1158,5842.271484375
1159,8289.31640625
1160,4009.070556640625
1161,6725.083984375
1162,5994.66796875
1163,5876.76708984375
1164,7880.6376953125
1165,5825.4833984375
1166,5116.5205078125
1167,7059.8310546875
1168,3970.91845703125
1169,4899.41455078125
1170,6241.373046875
1171,7295.556640625
1172,9129.826171875
1173,8001.916015625
1174,7527.8203125
1175,6029.12548828125
1176,6094.25146484375
1177,12161.09375
1178,7967.77392578125
1179,5590.5732421875
1180,4952.17431640625
1181,7868.9130859375
1182,4735.892578125
1183,7202.431640625
1184,3552.145751953125
1185,5848.80615234375
1186,8380.6181640625
1187,6280.8662109375
1188,5275.52978515625
1189,8991.447265625
1190,9116.634765625
1191,12885.99609375
1192,6341.671875
1193,8657.46484375
1194,3341.420166015625
1195,5440.15966796875
1196,6626.794921875
1197,4551.52392578125
1198,8588.8642578125
1199,5290.86962890625
1200,5349.9052734375
1201,9214.693359375
1202,11622.1044921875
1203,7796.09765625
1204,5643.79833984375
1205,5168.94921875
1206,9810.6630859375
1207,7881.53955078125
1208,6621.740234375
1209,5097.80419921875
1210,7128.4287109375
1211,9871.7490234375
1212,4861.35791015625
1213,6690.77734375
1214,8155.5888671875
1215,9053.53515625
1216,13327.3955078125
1217,5391.51806640625
1218,14518.365234375
1219,6422.3583984375
1220,5300.12353515625
1221,3686.73095703125
1222,6460.25390625
1223,6014.51904296875
1224,5639.54150390625
1225,6980.98486328125
1226,5233.42431640625
1227,4695.09619140625
1228,7275.439453125
1229,3912.43603515625
1230,7698.34619140625
1231,7296.669921875
1232,8014.0830078125
1233,8972.2236328125
1234,5350.66552734375
1235,9216.3544921875
1236,6342.1865234375
1237,5683.59130859375
1238,5943.53466796875
1239,6029.94189453125
1240,10881.1279296875
1241,6698.15869140625
1242,4890.07177734375
1243,8216.20703125
1244,8680.4267578125
1245,7275.8486328125
1246,6487.8994140625
1247,8721.771484375
1248,5613.2392578125
1249,5801.27392578125
1250,6306.5234375
1251,8299.0703125
1252,6346.234375
1253,6417.4228515625
1254,6245.720703125
1255,5202.05419921875
1256,4114.06396484375
1257,5067.86083984375
1258,8061.6533203125
1259,8618.4794921875
1260,10012.0849609375
1261,11084.2294921875
1262,8073.57275390625
1263,6273.896484375
1264,5351.36474609375
1265,10535.08984375
1266,10682.4912109375
1267,8045.91357421875
1268,8836.392578125
1269,8180.06591796875
1270,5945.4111328125
1271,4018.88427734375
1272,10745.2939453125
1273,7165.79248046875
1274,6651.33935546875
1275,6170.236328125
1276,3366.838623046875
1277,12228.83203125
1278,6151.30859375
1279,5733.95947265625
1280,5064.84033203125
1281,5849.91650390625
1282,6826.7509765625
1283,9293.7421875
1284,6333.93408203125
1285,5523.0107421875
1286,5120.99267578125
1287,4902.48583984375
1288,3290.416748046875
1289,7046.4501953125
1290,16943.62890625
1291,4611.72021484375
1292,5653.6904296875
1293,7511.71142578125
1294,5740.10498046875
1295,5581.18505859375
1296,5052.32373046875
1297,4098.748046875
1298,7019.001953125
1299,7076.671875
1300,4433.783203125
1301,9091.56640625
1302,5870.408203125
1303,5015.4140625
1304,9198.4306640625
1305,8147.8212890625
1306,9597.2705078125
1307,5723.22265625
1308,7163.36669921875
1309,4943.35791015625
1310,5295.216796875
1311,17025.302734375
1312,10432.490234375
1313,6279.2607421875
1314,5898.4384765625
1315,4723.47705078125
1316,6273.20849609375
1317,4525.23388671875
1318,9614.8984375
1319,5229.99560546875
1320,5593.9599609375
1321,7326.97216796875
1322,4828.7529296875
1323,6792.0615234375
1324,7885.78076171875
1325,7153.595703125
1326,7167.80908203125
1327,4197.47998046875
1328,5749.080078125
1329,6600.44580078125
1330,9425.421875
1331,8459.9736328125
1332,6881.076171875
1333,4688.271484375
1334,7838.64990234375
1335,6339.32568359375
1336,5109.97021484375
1337,7057.986328125
1338,7126.75634765625
1339,6834.25634765625
1340,6582.376953125
1341,6520.5693359375
1342,6404.263671875
1343,5791.189453125
1344,7211.51904296875
1345,6274.255859375
1346,6527.52001953125
1347,8521.69140625
1348,5848.72265625
1349,4702.29443359375
1350,11318.9072265625
1351,5936.14111328125
1352,3683.939697265625
1353,8087.4453125
1354,10015.2939453125
1355,10550.474609375
1356,5098.54296875
1357,6040.9951171875
1358,6174.51611328125
1359,8074.31982421875
1360,5523.3056640625
1361,8886.75
1362,3397.509033203125
1363,6137.1552734375
1364,6139.54443359375
1365,5717.77685546875
1366,5393.15869140625
1367,7291.31982421875
1368,8444.2216796875
1369,6233.71630859375
1370,8550.6513671875
1371,7142.5576171875
1372,8979.560546875
1373,4857.0009765625
1374,6419.07568359375
1375,6953.6650390625
1376,7737.1982421875
1377,8538.345703125
1378,3734.6513671875
1379,8946.2119140625
1380,6682.51806640625
1381,7521.51904296875
1382,4891.611328125
1383,4262.58349609375
1384,8343.953125
1385,6803.24609375
1386,8906.775390625
1387,6155.79296875
1388,6390.72314453125
1389,7633.59326171875
1390,6991.83984375
1391,6873.49951171875
1392,8474.1953125
1393,6386.83544921875
1394,9273.376953125
1395,11118.640625
1396,7863.97607421875
1397,5102.27978515625
1398,5742.580078125
1399,4139.5888671875
1400,3347.12451171875
1401,8830.5283203125
1402,5762.17919921875
1403,8794.353515625
1404,4601.11328125
1405,5927.4052734375
1406,5674.44189453125
1407,10859.904296875
